date,product,region,store_type,store_id,units_sold,unit_price,revenue,promotion
2021-10-22,Posit Classic,North America,Convenience Store,5729,92,2.03794303457162,187.490759180589,None
2023-01-16,Quarto Fizz,North America,Convenience Store,570,39,1.33659298205891,52.1271263002976,None
2022-04-01,Posit Lite,North America,Vending Machine,2021,30,2.94153078637297,88.245923591189,NA
2021-10-03,Cloud Water,Europe,Convenience Store,7063,42,1.26051876504895,52.9417881320557,Summer Sale
2021-03-03,Posit Classic,Europe,Gas Station,1152,67,1.80775781633735,121.119773694602,Summer Sale
2021-06-06,Posit Classic,Europe,Convenience Store,2506,112,1.69438551063441,189.771177191054,None
2022-01-06,Connect Orange,Europe,Gas Station,4243,35,1.59251009153363,55.7378532036772,None
2022-02-25,Workbench Energy,North America,Convenience Store,3197,19,2.96512467959561,56.3373689123165,Summer Sale
2023-06-15,Posit Lite,Latin America,Gas Station,6028,41,1.37884817286582,56.5327750874985,None
2021-10-09,Quarto Fizz,Asia Pacific,Convenience Store,3868,43,1.65190168608889,71.0317725018221,None
2023-03-11,Quarto Fizz,Latin America,Restaurant,4888,73,2.59325501461645,189.307616067001,None
2021-10-14,Posit Zero,Latin America,Restaurant,1845,25,2.39489370839,59.87234270975,None
2021-07-01,Connect Orange,Europe,Vending Machine,504,33,2.93391067877048,96.8190523994258,None
2021-09-30,Posit Classic,Latin America,Gas Station,4419,73,1.50159017990437,109.616083133019,Summer Sale
2021-02-25,Posit Zero,Europe,Gas Station,3671,48,1.53563526311946,73.7104926297342,None
2021-11-25,Quarto Fizz,Asia Pacific,Gas Station,6284,54,1.42024331085116,76.6931387859628,Holiday Special
2021-07-09,Posit Lite,Latin America,Convenience Store,3944,51,1.44060269380923,73.4707373842707,BOGO
2023-05-20,Posit Lite,North America,Vending Machine,1649,33,2.75270180272781,90.8391594900178,BOGO
2023-07-03,Posit Classic,Asia Pacific,Supermarket,4693,168,1.16229871427615,195.266183998394,None
2022-08-16,Posit Classic,Latin America,Vending Machine,4155,28,1.37961131961444,38.6291169492043,Summer Sale
2021-09-06,Posit Zero,Europe,Supermarket,3313,80,1.62900335993494,130.320268794795,BOGO
2021-03-13,Posit Zero,Europe,Supermarket,1453,94,2.3234368741785,218.403066172779,None
2021-07-26,Quarto Fizz,Europe,Gas Station,6519,74,1.70017947659283,125.813281267869,NA
2023-02-03,Connect Orange,Asia Pacific,Vending Machine,1491,11,2.0225972414027,22.2485696554297,None
2021-01-05,Quarto Fizz,Africa,Restaurant,6840,27,2.05452791825088,55.4722537927738,None
2021-05-08,Posit Classic,North America,Supermarket,2105,280,2.23385720208875,625.480016584851,None
2022-05-14,Quarto Fizz,North America,Convenience Store,7566,74,1.75589478379403,129.936214000758,None
2022-10-02,Posit Classic,Europe,Restaurant,5962,97,2.89672725447699,280.982543684268,None
2022-11-23,Quarto Fizz,Asia Pacific,Vending Machine,2703,20,1.82938657194528,36.5877314389055,New Product Launch
2021-09-28,Connect Orange,North America,Supermarket,7013,79,2.07033344620898,163.556342250509,None
2022-10-20,Posit Lite,Europe,Convenience Store,6573,28,2.4507943093003,68.6222406604084,None
2021-07-19,Posit Classic,Latin America,Vending Machine,3320,42,1.58476080792507,66.5599539328531,BOGO
2022-12-28,Posit Zero,North America,Gas Station,3533,45,1.91460300470361,86.1571352116626,BOGO
2021-07-06,Posit Lite,North America,Convenience Store,522,59,1.9362697023969,114.239912441417,None
2023-04-09,Posit Classic,Asia Pacific,Gas Station,4908,48,1.15525578957011,55.4522778993654,Summer Sale
2021-08-29,Posit Classic,Africa,Vending Machine,6758,21,1.56289006820798,32.8206914323676,New Product Launch
2021-01-24,Workbench Energy,Asia Pacific,Vending Machine,6211,16,3.76032558188747,60.1652093101995,None
2023-07-19,Quarto Fizz,North America,Vending Machine,2920,63,3.1434180293144,198.035335846808,None
2022-04-17,Posit Zero,Asia Pacific,Convenience Store,4119,64,1.67891809052063,107.450757793321,Summer Sale
2023-12-05,Workbench Energy,North America,Restaurant,3385,41,5.9538268155277,244.106899436636,None
2021-02-28,Posit Zero,North America,Gas Station,7505,56,1.60903801341036,90.1061287509803,Summer Sale
2021-06-25,Posit Lite,Europe,Gas Station,3867,67,100,113.291726094413,Holiday Special
2023-05-25,Quarto Fizz,Europe,Convenience Store,5120,53,1.82247753751025,96.591309488043,None
2023-03-04,Posit Classic,Africa,Supermarket,5908,124,1.62275657666643,201.221815506637,Summer Sale
2021-04-23,Posit Lite,Europe,Convenience Store,29,44,2.13238112483311,93.8247694926568,None
2022-06-14,Quarto Fizz,Africa,Restaurant,7684,75,2.00573964174306,150.43047313073,BOGO
2023-09-28,Posit Zero,Latin America,Convenience Store,2909,35,1.3544237558267,47.4048314539343,None
2023-11-26,Posit Classic,North America,Restaurant,3460,142,3.16555520032896,449.508838446712,BOGO
2023-08-29,Posit Classic,Asia Pacific,Convenience Store,3858,65,1.20878535638825,78.5710481652363,Summer Sale
2022-11-07,Posit Classic,Europe,Gas Station,379,57,1.56692124076045,89.3145107233459,None
2022-07-05,Quarto Fizz,North America,Supermarket,2362,150,1.20030122605609,180.045183908414,None
2021-09-04,Posit Lite,Asia Pacific,Supermarket,3816,72,1.61511689010775,116.288416087758,None
2021-05-10,Posit Lite,North America,Restaurant,2345,67,2.75007126253854,184.254774590082,None
2023-05-29,Posit Classic,Asia Pacific,Convenience Store,7405,77,1.95957672109349,150.887407524199,None
2022-05-03,Posit Classic,Europe,Convenience Store,3400,68,2.07952796754701,141.407901793197,Summer Sale
2023-06-21,Posit Classic,Asia Pacific,Supermarket,6730,147,1.07973706567348,158.72134865400201,None
2022-10-31,Connect Orange,Latin America,Convenience Store,1757,43,1.24893890697299,53.7043729998385,None
2021-09-24,Posit Lite,North America,Vending Machine,6620,22,2.38218290522313,52.4080239149088,None
2021-11-01,Quarto Fizz,North America,Supermarket,7861,97,1.25165009078347,121.410058805997,None
2022-08-25,Posit Lite,North America,Supermarket,1706,125,1.86707321193055,233.384151491319,BOGO
2021-06-16,Connect Orange,Europe,Vending Machine,1997,23,3.65117064814465,83.976924907327,None
2023-10-04,Posit Classic,North America,Restaurant,2760,107,2.7207555863489,291.120847739332,BOGO
2021-04-13,Posit Zero,Asia Pacific,Vending Machine,1090,18,1.89619781003567,34.1315605806421,NA
2021-07-23,Posit Classic,North America,Vending Machine,2825,40,3.05678704875646,122.271481950259,None
2021-02-04,Posit Lite,Asia Pacific,Restaurant,1871,29,2.54715808881742,73.8675845757053,None
2023-03-06,Posit Classic,North America,Convenience Store,730,90,1.60847350832086,144.762615748878,Holiday Special
2021-05-15,Posit Lite,North America,Convenience Store,1217,33,2.06099917970646,68.0129729303133,Holiday Special
2023-05-14,Posit Classic,Asia Pacific,Vending Machine,4092,34,1.44648249766912,49.18040492075,None
2021-01-15,Posit Classic,Europe,Restaurant,6111,54,2.41756118914932,130.548304214064,BOGO
2022-01-12,Posit Classic,North America,Supermarket,1824,133,2.02002954880261,268.663929990747,None
2022-03-15,Quarto Fizz,North America,Supermarket,7896,141,1.2640589375785,178.232310198569,None
2022-04-18,Posit Zero,Asia Pacific,Convenience Store,7790,67,1.42260049166938,95.3142329418487,Summer Sale
2023-05-02,Workbench Energy,Asia Pacific,Convenience Store,5162,58,2.50378302031349,145.219415178182,None
2022-12-07,Posit Lite,Europe,Supermarket,2351,90,1.73938129030192,156.544316127173,New Product Launch
2023-05-26,Posit Classic,Latin America,Vending Machine,778,15,2.02334553695665,30.3501830543498,Summer Sale
2021-01-07,Workbench Energy,North America,Vending Machine,7322,4,6.00711036580215,24.0284414632086,None
2022-09-20,Posit Lite,Africa,Convenience Store,2986,29,1.22414768325982,35.5002828145348,Summer Sale
NA,Posit Classic,Asia Pacific,Gas Station,6658,68,1.49509484783624,101.666449652864,None
2021-10-29,Connect Orange,Europe,Restaurant,2574,74,3.5462877719649,262.425295125403,None
2021-10-07,Posit Zero,Africa,Restaurant,2239,34,1.78260352485559,60.60851984509,None
2023-06-08,Connect Orange,Europe,Restaurant,7271,49,2.79468642531981,136.939634840671,None
2023-03-11,Posit Zero,Africa,Vending Machine,7489,22,1.96061703758819,43.1335748269402,None
2021-08-05,Posit Classic,North America,Supermarket,6370,150,1.870040342522,280.506051378301,None
2021-09-29,Quarto Fizz,Africa,Restaurant,6784,54,1.63538920441086,88.3110170381862,BOGO
2022-05-15,Posit Zero,Asia Pacific,Convenience Store,5335,98,0.99914080439285,97.9157988304992,None
2023-11-06,Quarto Fizz,North America,Vending Machine,2961,65,2.52172213343674,163.911938673388,New Product Launch
2021-05-23,Posit Zero,Asia Pacific,Gas Station,447,31,1.70364163086932,52.8128905569491,None
2023-08-08,Workbench Energy,North America,Convenience Store,5905,36,3.84735928902249,138.50493440481,NA
2021-08-05,Posit Zero,Europe,Convenience Store,1332,73,1.8938264704107,138.249332339981,None
2022-11-19,Posit Classic,Europe,Convenience Store,6737,113,1.57385830938658,177.845988960684,None
2022-10-31,Posit Classic,Europe,Convenience Store,5327,65,1.69519423625214,110.187625356389,BOGO
2021-12-05,Connect Orange,North America,Vending Machine,7866,15,1.85676438973364,27.8514658460046,Summer Sale
2022-05-02,Posit Classic,Africa,Restaurant,4087,63,2.91251345242875,183.488347503011,None
2021-01-18,Posit Lite,North America,Restaurant,4123,35,3.17896736321764,111.263857712618,None
2023-06-23,Posit Classic,North America,Vending Machine,3925,49,2.84031837703948,139.175600474934,None
2023-02-27,Posit Classic,North America,Gas Station,3339,58,2.13532270239746,123.848716739053,None
2021-06-02,Cloud Water,Latin America,Vending Machine,6854,13,1.57760191691048,20.5088249198363,None
2022-04-01,Posit Classic,Asia Pacific,Gas Station,1765,74,0.941455225005105,69.6676866503778,BOGO
2022-01-14,Posit Zero,Europe,Supermarket,6009,51,2.41689788525058,123.26179214778,None
2022-09-12,Posit Zero,Europe,Restaurant,5146,43,3.50140908990773,150.560590866032,None
2021-09-13,Posit Lite,Asia Pacific,Restaurant,5590,30,1.86023274499899,55.8069823499698,None
2023-06-18,Posit Lite,Europe,Convenience Store,4632,63,2.27909506214486,143.582988915126,NA
2021-08-03,Posit Classic,Europe,Gas Station,1728,67,2.00112822058678,134.075590779314,None
2022-03-10,Quarto Fizz,North America,Supermarket,371,133,1.79229816390501,238.375655799366,BOGO
2022-08-18,Posit Lite,North America,Restaurant,4671,127,3.05662866821279,388.191840863024,None
2021-04-12,Posit Zero,Europe,Restaurant,2622,50,3.13861371100117,156.930685550058,Summer Sale
2023-12-13,Connect Orange,Europe,Restaurant,4024,96,2.89131838757684,277.566565207377,None
2023-01-24,Posit Zero,Asia Pacific,Supermarket,7370,69,0.968756243565122,66.8441808059934,None
2023-11-22,Posit Zero,Europe,Supermarket,7348,137,2.04862151968261,280.661148196518,None
2023-03-24,Posit Classic,Europe,Convenience Store,680,84,2.13219149122192,179.104085262641,None
2021-11-10,Workbench Energy,Europe,Restaurant,922,34,15,205.221112337314,None
2022-01-15,Posit Zero,Latin America,Convenience Store,543,28,1.43720068781541,40.2416192588315,None
2023-03-26,Posit Zero,Asia Pacific,Gas Station,7062,47,1.70898085778791,80.3221003160317,None
2021-05-06,Posit Classic,Europe,Supermarket,5229,165,1.71861959297983,283.572232841672,Summer Sale
2023-03-22,Connect Orange,Asia Pacific,Convenience Store,523,41,1.2547767281931,51.445845855917,None
2022-06-15,Posit Zero,North America,Supermarket,333,104,2.00335285631602,208.348697056866,None
2021-02-16,Posit Zero,Latin America,Restaurant,4908,26,1.90696738738253,49.5811520719457,Holiday Special
2021-03-26,Posit Lite,Asia Pacific,Restaurant,4672,51,2.14202032224058,109.24303643427,None
2021-03-25,Quarto Fizz,Europe,Restaurant,982,60,4.06076527267105,243.645916360263,None
2023-06-09,Quarto Fizz,Asia Pacific,Vending Machine,2021,16,2.42818628675651,38.8509805881041,New Product Launch
2021-07-07,Posit Classic,Europe,Restaurant,693,132,2.21241684328608,292.039023313763,Summer Sale
2023-09-10,Posit Zero,Europe,Gas Station,6944,49,2.09324696507913,102.569101288878,None
2022-05-03,Quarto Fizz,Asia Pacific,Gas Station,1355,43,1.1226214612399,48.2727228333157,None
2021-03-25,Posit Lite,Asia Pacific,Convenience Store,7655,55,1.17417869368609,64.5798281527348,NA
2022-04-10,Posit Zero,Europe,Restaurant,2142,56,3.12612195944338,175.062829728829,None
2023-07-04,Quarto Fizz,Asia Pacific,Convenience Store,2402,60,1.18445396307684,71.0672377846102,Summer Sale
2022-07-10,Posit Lite,North America,Gas Station,4844,92,1.76538561732895,162.415476794263,None
2021-06-30,Quarto Fizz,Latin America,Vending Machine,2849,17,1.46952812982297,24.9819782069904,Summer Sale
2022-02-21,Posit Zero,Europe,Supermarket,5137,61,1.81399868834603,110.653919989108,Holiday Special
2022-10-22,Posit Classic,North America,Gas Station,3993,54,1.81771579466415,98.1566529118642,NA
2023-01-19,Quarto Fizz,Asia Pacific,Vending Machine,7306,20,2.34626661125896,46.9253322251792,None
2021-05-29,Workbench Energy,Asia Pacific,Convenience Store,4813,24,3.01808337369367,72.4340009686482,Summer Sale
2022-04-05,Posit Classic,Europe,Gas Station,6523,57,2.21226817803823,126.099286148179,None
2023-08-20,Quarto Fizz,North America,Gas Station,231,100,1.62689862109082,162.689862109082,None
2022-01-20,Posit Lite,Asia Pacific,Restaurant,958,35,2.19439022496975,76.8036578739414,None
2023-11-04,Connect Orange,Asia Pacific,Vending Machine,5295,27,1.90449837693178,51.4214561771581,None
2021-08-21,Posit Zero,Asia Pacific,Convenience Store,5695,84,1.22755133629106,103.114312248449,None
2023-04-26,Workbench Energy,North America,Vending Machine,6740,14,4.13182765037631,57.8455871052683,Summer Sale
2021-02-11,Posit Lite,Asia Pacific,Restaurant,5200,31,2.62829954107194,81.4772857732303,None
2023-12-21,Posit Classic,North America,Gas Station,3326,-113,1.84356422244708,208.32275713652,None
2022-12-06,Posit Zero,Africa,Vending Machine,5072,24,2.79571231877557,67.0970956506136,None
2022-10-28,Posit Classic,Asia Pacific,Convenience Store,4319,97,1.29024150192251,125.153425686483,None
2021-06-20,Posit Zero,North America,Gas Station,1833,42,1.95079778526155,81.933506980985,None
2023-07-28,Workbench Energy,Latin America,Supermarket,4460,31,2.56910381231005,79.6422181816116,None
2023-03-21,Posit Zero,North America,Convenience Store,635,122,2.1008063066343,256.298369409384,None
2021-01-22,Workbench Energy,Asia Pacific,Convenience Store,7,15,3.34227031016766,50.134054652515,None
2022-12-08,Posit Zero,Europe,Restaurant,905,45,3.32423883458874,149.590747556493,None
2021-07-10,Posit Lite,North America,Supermarket,7958,97,1.4963556866982901,145.146501609734,None
2023-05-20,Posit Classic,North America,Gas Station,3768,59,1.53074485621307,90.3139465165714,BOGO
2021-08-30,Posit Classic,Europe,Gas Station,6366,55,2.38237825436177,131.030803989897,None
2023-07-19,Posit Zero,North America,Convenience Store,4750,46,1.40310445482626,64.542804922008,New Product Launch
2023-11-17,Posit Classic,Europe,Vending Machine,5036,39,2.84460801574718,110.93971261414,None
2023-10-09,Posit Zero,North America,Restaurant,781,91,2.95505731368315,268.910215545167,Holiday Special
2021-02-12,Posit Classic,Europe,Restaurant,5060,97,2.5912270259872,251.349021520758,None
2022-09-09,Quarto Fizz,Europe,Convenience Store,2233,44,1.57253333009668,69.1914665242541,None
2021-04-22,Posit Lite,Asia Pacific,Gas Station,7571,40,1.32499743469197,52.9998973876786,Summer Sale
2021-07-09,Workbench Energy,Africa,Vending Machine,1328,5,4.24003107033353,21.2001553516676,None
2023-11-04,Posit Classic,North America,Gas Station,992,160,1.79412745576936,287.060392923098,None
2022-09-28,Posit Zero,Asia Pacific,Convenience Store,5039,40,1.29933963438216,51.9735853752862,Summer Sale
2021-11-21,Posit Classic,North America,Convenience Store,4416,120,1.44968446893856,173.962136272627,BOGO
2023-01-10,Posit Classic,Europe,Gas Station,4403,48,1.33441786439984,64.0520574911925,BOGO
2023-06-29,Posit Zero,Asia Pacific,Restaurant,5912,51,2.90593244694083,148.202554793982,Holiday Special
2023-11-08,Connect Orange,North America,Vending Machine,1296,35,2.67194738720082,93.5181585520289,None
2023-02-05,Quarto Fizz,North America,Restaurant,7758,25,2.57141001653464,64.2852504133659,BOGO
NA,Connect Orange,Europe,Restaurant,7478,51,3.45815891128917,176.366104475747,None
2022-12-26,Posit Classic,North America,Gas Station,2456,124,2.26201237984411,280.48953510067,None
2021-03-11,Connect Orange,Asia Pacific,Gas Station,680,19,1.39230537494593,26.4538021239727,Holiday Special
2023-08-30,Posit Classic,North America,Gas Station,7315,90,1.48718589029629,133.846730126666,Summer Sale
2022-09-18,Connect Orange,Asia Pacific,Gas Station,476,34,1.4484943526709,49.2488079908107,None
2022-11-21,Posit Classic,Europe,Supermarket,3018,243,1.33282346913581,323.876103000002,Summer Sale
2023-08-27,Posit Classic,Europe,Convenience Store,2848,79,1.64215212878847,129.730018174289,None
2021-09-01,Posit Zero,Asia Pacific,Restaurant,6327,59,1.71487431928413,101.177584837763,NA
2023-09-04,Posit Zero,Latin America,Vending Machine,4474,22,2.44804589007009,53.857009581542,None
2021-07-14,Posit Zero,Europe,Convenience Store,113,56,2.64581186174776,148.165464257875,None
2021-05-23,Posit Lite,North America,Vending Machine,2822,16,2.37429896686448,37.9887834698317,BOGO
2022-09-13,Posit Zero,North America,Convenience Store,6065,56,1.88313222575153,105.455404642086,None
2021-12-22,Quarto Fizz,Asia Pacific,Vending Machine,5149,22,2.21740418123997,48.7828919872794,BOGO
2023-08-03,Posit Classic,North America,Convenience Store,884,143,1.43629572675399,205.39028892582,Summer Sale
2022-10-04,Posit Lite,Europe,Vending Machine,3320,12,3.09136510937636,37.0963813125163,None
2023-05-05,Connect Orange,North America,Vending Machine,5624,43,1.99330188809041,85.7119811878877,Summer Sale
2021-09-15,Posit Lite,North America,Vending Machine,781,14,2.57184095873938,36.0057734223514,Holiday Special
2021-03-08,Posit Classic,North America,Convenience Store,4504,96,2.34649883109874,225.26388778548,None
2023-10-17,Posit Classic,North America,Supermarket,2159,237,1.45792595062989,345.528450299284,BOGO
2023-03-01,Posit Classic,North America,Convenience Store,2472,141,2.18116695268155,307.544540328098,None
2022-10-05,Posit Classic,Europe,Supermarket,4270,122,1.78068301968589,217.243328401679,Summer Sale
2023-06-02,Posit Zero,Asia Pacific,Vending Machine,6213,21,2.48455741984401,52.1757058167242,None
2021-05-29,Posit Zero,Latin America,Vending Machine,5169,12,2.16036119201808,25.924334304217,None
2021-04-25,Posit Classic,North America,Gas Station,72,142,1.9677122444247,279.415138708307,None
2022-09-29,Quarto Fizz,Europe,Vending Machine,705,33,2.06505342632348,68.1467630686748,Summer Sale
2021-06-10,Posit Lite,Latin America,Vending Machine,435,16,1.97347004144357,31.5755206630971,BOGO
2023-12-07,Posit Classic,Asia Pacific,Gas Station,5527,77,1.01496141675702,78.1520290902908,Summer Sale
2023-12-16,Posit Classic,Asia Pacific,Supermarket,770,123,1.36646857758754,168.075635043268,Holiday Special
2022-11-06,Posit Zero,North America,Gas Station,2135,64,1.65264422066986,105.769230122871,NA
2023-11-14,Posit Classic,North America,Gas Station,5146,102,1.6330171011337,166.567744315637,None
2023-06-20,Posit Classic,North America,Vending Machine,3894,72,3.11317060885231,224.148283837366,None
2021-01-15,Posit Classic,Asia Pacific,Gas Station,631,68,1.3164472638669,89.518413942949,New Product Launch
2022-03-31,Posit Classic,North America,Vending Machine,152,71,2.54568282082461,180.743480278547,None
2022-02-04,Posit Classic,North America,Restaurant,7292,91,2.61686896241175,238.135075579469,Summer Sale
2022-05-22,Posit Classic,North America,Convenience Store,2756,160,1.86781321210688,298.850113937101,Holiday Special
2023-11-28,Posit Classic,Asia Pacific,Convenience Store,7797,109,1.42632557710743,155.46948790471,BOGO
2021-01-18,Posit Classic,North America,Gas Station,1980,53,1.37829983625323,73.0498913214212,None
2023-11-20,Posit Classic,Asia Pacific,Supermarket,2309,255,1.51255124812328,385.700568271435,Summer Sale
2021-06-16,Quarto Fizz,North America,Gas Station,1407,70,1.36517406647651,95.5621846533557,NA
2022-12-22,Posit Zero,Asia Pacific,Vending Machine,2572,20,2.19671850679179,43.9343701358359,None
2022-01-28,Posit Zero,North America,Supermarket,12,77,1.90293107880501,146.525693067986,None
2023-05-08,Posit Lite,North America,Restaurant,4357,92,3.09257635211421,284.517024394507,Summer Sale
2023-11-15,Posit Lite,Asia Pacific,Supermarket,2505,94,1.72642914287265,162.284339430029,None
2021-11-26,Posit Lite,Europe,Restaurant,369,62,3.42968786150423,212.640647413262,None
2022-10-03,Posit Zero,Asia Pacific,Restaurant,3294,60,2.41075659531732,144.645395719039,None
2023-07-11,Posit Lite,North America,Convenience Store,7321,59,1.96056405709254,115.67327936846,None
2022-03-14,Quarto Fizz,North America,Restaurant,1099,114,2.85240712692496,325.174412469446,NA
2023-09-25,Posit Lite,Asia Pacific,Vending Machine,5882,37,1.70372453488691,63.0378077908158,BOGO
2022-07-16,Cloud Water,North America,Vending Machine,6921,31,1.78444226696802,55.3177102760085,Summer Sale
2022-08-10,Posit Classic,Europe,Supermarket,3584,289,1.8721085709727,541.039377011111,BOGO
2022-05-15,Posit Lite,Latin America,Convenience Store,4472,45,1.04368755318799,46.9659398934597,None
2023-07-01,Posit Classic,Europe,Supermarket,2421,208,1.97250326288593,410.280678680273,None
2022-02-05,Posit Zero,Europe,Vending Machine,6317,18,2.8713775047194,51.6847950849492,Holiday Special
2023-11-05,Posit Classic,North America,Convenience Store,3558,78,1.96506889752888,153.275374007253,None
2021-10-17,Cloud Water,Europe,Gas Station,1632,37,1.24528636689851,46.0755955752449,New Product Launch
2022-05-04,Posit Classic,Asia Pacific,Vending Machine,4910,62,1.82494735627417,113.146736088998,None
2022-07-03,Posit Classic,North America,Convenience Store,6813,168,1.475043443183,247.807298454743,New Product Launch
2023-09-20,Posit Classic,North America,Restaurant,2994,114,2.63886984902469,300.831162788814,None
2021-06-17,Cloud Water,North America,Gas Station,2735,47,1.13646038562018,53.4136381241486,None
2023-06-04,Posit Lite,Latin America,Restaurant,7575,62,2.79694489032551,173.410583200182,None
2022-11-13,Posit Classic,Europe,Vending Machine,2191,37,2.34664042214158,86.8256956192384,Summer Sale
2023-09-17,Posit Lite,Asia Pacific,Gas Station,1777,36,1.17210171534876,42.1956617525554,BOGO
2022-02-19,Posit Zero,Europe,Restaurant,5504,69,2.88162460170444,198.832097517606,None
NA,Posit Classic,Europe,Convenience Store,4643,118,2.29437834994721,270.736645293771,None
2021-09-17,Posit Classic,Asia Pacific,Vending Machine,254,20,1.81363734085942,36.2727468171885,BOGO
2021-12-05,Posit Lite,Asia Pacific,Convenience Store,4886,37,1.64472920415582,60.8549805537655,BOGO
2021-10-06,Posit Classic,North America,Supermarket,3911,179,1.76626634648862,316.161676021463,NA
2021-11-22,Posit Lite,Asia Pacific,Convenience Store,474,51,1.73689253475856,88.5815192726865,Summer Sale
2022-09-27,Posit Classic,Europe,Supermarket,7830,109,1.56826828691556,170.941243273796,BOGO
2021-08-02,Posit Classic,Europe,Gas Station,7440,64,1.78691005884208,114.362243765893,New Product Launch
2022-05-13,Quarto Fizz,North America,Gas Station,3606,42,1.41897528373342,59.5969619168037,None
2023-07-22,Workbench Energy,North America,Convenience Store,714,29,2.91834841663795,84.6321040825006,Summer Sale
2021-10-10,Connect Orange,Europe,Gas Station,6662,27,1.51623457217309,40.9383334486733,None
2021-07-15,Posit Lite,Europe,Convenience Store,5528,56,2.21999523452284,124.319733133279,None
2022-03-05,Quarto Fizz,Europe,Supermarket,5039,85,1.80936375991572,153.795919592836,None
2023-10-14,Posit Zero,Europe,Supermarket,3637,99,1.70058350667253,168.357767160581,Summer Sale
2023-12-19,Posit Classic,Asia Pacific,Supermarket,462,130,1.55901803175114,202.672344127648,None
2022-08-15,Posit Classic,Asia Pacific,Gas Station,3624,59,1.23043491794473,72.595660158739,Summer Sale
2023-05-03,Posit Zero,Asia Pacific,Supermarket,6936,91,0.99169056237586,90.2438411762033,Holiday Special
2021-05-03,Posit Lite,Latin America,Convenience Store,7896,23,1.36317854379202,31.3531065072164,None
2022-09-24,Quarto Fizz,North America,Convenience Store,2462,69,1.91400427270917,132.066294816933,None
2022-05-11,Quarto Fizz,North America,Restaurant,1157,128,3.29540414237151,421.811730223554,None
2023-07-16,Connect Orange,Europe,Gas Station,6927,39,1.47123637396512,57.3782185846396,New Product Launch
2021-09-28,Quarto Fizz,Latin America,Restaurant,1263,61,2.18709234007203,133.412632744394,None
2022-08-22,Posit Classic,Latin America,Gas Station,1653,76,1.40134773669247,106.502427988628,None
2023-02-03,Posit Zero,Africa,Supermarket,2999,24,1.18839573049136,28.5214975317926,None
2023-04-19,Posit Classic,Latin America,Gas Station,4568,60,1.17176448774929,70.3058692649575,Holiday Special
2022-04-05,Posit Lite,Asia Pacific,Gas Station,4197,37,1.34376627684933,49.7193522434251,Summer Sale
2023-05-26,Posit Classic,Latin America,Vending Machine,5676,36,2.43488946150425,87.6560206141532,None
2021-07-29,Posit Lite,Latin America,Restaurant,1118,32,2.16321043317749,69.2227338616798,Holiday Special
2023-02-04,Posit Classic,Asia Pacific,Vending Machine,5687,29,2.54115374525861,73.6934586124998,None
2023-09-18,Quarto Fizz,Asia Pacific,Vending Machine,6405,24,1.64999252690115,39.5998206456275,BOGO
2023-04-01,Posit Classic,North America,Convenience Store,5488,108,2.10855904627283,227.724376997465,None
2022-11-11,Workbench Energy,North America,Convenience Store,7267,34,3.9638486361131,134.770853627845,Holiday Special
2021-11-22,Posit Lite,North America,Gas Station,458,76,1.4668924407884,111.483825499918,BOGO
2022-05-23,Cloud Water,Asia Pacific,Convenience Store,4316,56,1.00804255334345,56.4503829872331,None
2021-05-13,Posit Lite,Europe,Vending Machine,930,28,2.52974407618606,70.8328341332096,None
2023-05-21,Posit Lite,North America,Vending Machine,6761,25,3.24486312861378,81.1215782153444,None
2022-05-28,Posit Classic,Asia Pacific,Gas Station,1933,54,1.51258683892113,81.6796893017412,None
2022-05-20,Posit Zero,Asia Pacific,Gas Station,3284,39,1.26200858320581,49.2183347450268,BOGO
2021-05-09,Posit Classic,Europe,Convenience Store,1479,89,2.28514513021113,203.377916588791,None
NA,Posit Classic,Latin America,Supermarket,322,92,1.81536770368715,167.013828739218,None
2021-05-31,Posit Lite,Latin America,Restaurant,6154,41,2.07460362835492,85.0587487625519,Summer Sale
2023-11-22,Posit Zero,Asia Pacific,Supermarket,1882,87,1.03703828475053,90.2223307732959,Holiday Special
2023-03-02,Posit Classic,North America,Supermarket,6570,224,1.47199949907868,329.727887793624,Holiday Special
2022-09-19,Workbench Energy,Europe,Convenience Store,3142,31,4.370613040622,135.489004259282,None
2022-04-06,Posit Classic,Latin America,Supermarket,388,171,1.71094397542631,292.571419797899,None
2021-07-03,Posit Classic,Asia Pacific,Gas Station,2986,42,1.28387637387484,53.9228077027432,None
2022-07-30,Posit Classic,North America,Gas Station,1970,93,1.77487517784823,165.063391539886,None
2022-03-19,Posit Classic,Europe,Supermarket,239,211,2.19736097982544,463.643166743168,None
2021-08-11,Posit Classic,Africa,Convenience Store,1926,46,1.38946187647542,63.9152463178695,None
2022-09-02,Posit Classic,Africa,Convenience Store,5218,34,1.18749394777933,40.3747942244972,None
2021-07-14,Quarto Fizz,Europe,Vending Machine,3884,34,3.42701375247487,116.518467584146,None
2023-12-07,Quarto Fizz,Europe,Convenience Store,6414,96,2.18542636030267,209.800930589056,None
2022-08-04,Posit Classic,Latin America,Vending Machine,1632,82,2.00276053954836,164.226364242965,None
2021-03-09,Connect Orange,Latin America,Convenience Store,7370,23,1.48415362798325,34.1355334436146,None
2023-01-24,Posit Classic,North America,Gas Station,6000,62,1.6328265341207,101.235245115483,None
2022-08-16,Quarto Fizz,North America,Convenience Store,5502,120,1.49206091341761,179.047309610113,BOGO
