"date","product","region","store_type","store_id","units_sold","unit_price","revenue","promotion"
2024-04-29,"Coca-Cola Classic","Asia Pacific","Gas Station",5177,69,1.15934371497139,79.9947163330258,"New Product Launch"
2024-02-03,"Fanta Orange","Africa","Supermarket",7991,25,1.14724035282151,28.6810088205378,"Summer Sale"
2024-03-18,"Dasani Water","Asia Pacific","Gas Station",3088,59,1.08110970898875,63.785472830336,"Summer Sale"
2024-02-25,"Dasani Water","Asia Pacific","Vending Machine",2310,32,1.29929594405911,41.5774702098915,"None"
2024-04-22,"Diet Coke","Europe","Supermarket",7214,109,2.70337850630046,294.66825718675,"None"
2024-03-27,"Coca-Cola Classic","Latin America","Restaurant",6957,82,2.79302438664665,229.027999705025,"None"
2024-02-15,"Diet Coke","Europe","Supermarket",1203,65,2.03752697074363,132.439253098336,"Summer Sale"
2024-01-03,"Coca-Cola Classic","North America","Supermarket",3217,102,1.58101398446859,161.263426415796,"None"
2024-04-06,"Diet Coke","Asia Pacific","Supermarket",2779,71,1.51135500290478,107.30620520624,"None"
2024-02-17,"Dasani Water","North America","Convenience Store",2639,41,1.77552885049781,72.7966828704103,"None"
2024-05-27,"Coca-Cola Classic","North America","Vending Machine",3583,43,3.95232485651946,169.949968830337,"None"
2024-04-04,"Coca-Cola Classic","North America","Gas Station",7210,89,2.54009657365791,226.068595055554,"None"
2024-05-24,"Fanta Orange","North America","Convenience Store",5463,80,2.09619479566299,167.695583653039,"None"
2024-05-28,"Coca-Cola Classic","Europe","Supermarket",3224,108,2.3097859884759,249.456886755397,"None"
2024-06-08,"Coca-Cola Classic","Asia Pacific","Convenience Store",7257,80,1.46097232784861,116.877786227889,"None"
2024-03-06,"Coca-Cola Classic","Europe","Vending Machine",3826,31,3.0807374444766,95.5028607787747,"None"
2024-02-12,"Dasani Water","Europe","Restaurant",4043,42,2.45688827299515,103.189307465796,"None"
2024-06-16,"Dasani Water","Asia Pacific","Convenience Store",1616,77,1.33538207364831,102.82441967092,"None"
2024-02-11,"Fanta Orange","Asia Pacific","Restaurant",7336,43,1.94022448278438,83.4296527597283,"Summer Sale"
2024-02-09,"Coca-Cola Classic","Asia Pacific","Supermarket",3436,127,1.7750104648125,225.426329031187,"None"
2024-03-11,"Coca-Cola Classic","Africa","Supermarket",2826,75,1.76499843670681,132.374882753011,"None"
2024-01-31,"Fanta Orange","Europe","Convenience Store",3771,55,1.72136367711455,94.6750022413004,"None"
2024-04-12,"Coke Zero","Europe","Vending Machine",5594,17,3.51238083486977,59.7104741927861,"None"
2024-05-14,"Diet Coke","North America","Convenience Store",3131,99,2.26123745252614,223.862507800088,"None"
2024-06-25,"Coke Zero","Europe","Gas Station",2832,79,2.514764874507,198.666425086053,"None"
2024-03-10,"Coca-Cola Classic","Asia Pacific","Convenience Store",3643,78,1.6884640694366,131.700197416055,"Holiday Special"
2024-06-20,"Coca-Cola Classic","Europe","Vending Machine",764,72,2.61677102488621,188.407513791807,"New Product Launch"
2024-05-26,"Coke Zero","North America","Restaurant",3438,80,4.40465603109772,352.372482487818,"None"
2024-01-26,"Coca-Cola Classic","North America","Convenience Store",7461,89,2.02137653858519,179.902511934082,"None"
2024-04-29,"Coca-Cola Classic","North America","Convenience Store",1311,131,2.03102649834755,266.06447128353,"BOGO"
2024-03-05,"Coca-Cola Classic","Europe","Vending Machine",259,79,3.52706774434991,278.638351803643,"None"
2024-06-27,"Fanta Orange","North America","Gas Station",6458,41,1.97407220132465,80.9369602543104,"None"
2024-03-23,"Coca-Cola Classic","Europe","Restaurant",3551,51,3.88026604350626,197.893568218819,"None"
2024-05-30,"Diet Coke","Latin America","Convenience Store",7729,84,1.31653997315443,110.589357744972,"Summer Sale"
2024-05-19,"Diet Coke","Latin America","Supermarket",1066,68,1.84763720741573,125.63933010427,"None"
2024-03-28,"Diet Coke","North America","Restaurant",812,106,3.66726689816866,388.730291205878,"None"
2024-03-08,"Coca-Cola Energy","Asia Pacific","Vending Machine",7802,18,5.55756500488363,100.036170087905,"None"
2024-01-27,"Sprite","North America","Vending Machine",407,42,2.93386842724736,123.222473944389,"None"
2024-03-15,"Sprite","Europe","Convenience Store",3578,88,2.8420689922725,250.10207131998,"None"
2024-03-30,"Diet Coke","Europe","Restaurant",732,104,4.0282236977305,418.935264563972,"Holiday Special"
2024-02-15,"Diet Coke","Africa","Restaurant",2661,37,2.52387517488949,93.3833814709111,"None"
2024-03-11,"Coca-Cola Classic","North America","Vending Machine",6514,57,2.39155014723445,136.318358392363,"None"
2024-06-11,"Sprite","Latin America","Convenience Store",152,84,1.01772636312356,85.4890145023789,"BOGO"
2024-03-02,"Sprite","North America","Supermarket",6396,118,2.20399218711128,260.071078079131,"None"
2024-06-23,"Coca-Cola Classic","Latin America","Vending Machine",1544,43,1.96809216700083,84.6279631810356,"None"
2024-03-25,"Coca-Cola Classic","North America","Gas Station",7747,121,1.63161413173668,197.425309940138,"None"
2024-06-22,"Coca-Cola Classic","Asia Pacific","Vending Machine",6641,50,2.41253690691446,120.626845345723,"None"
2024-04-28,"Coca-Cola Classic","Europe","Vending Machine",3688,36,2.32193335892596,83.5896009213345,"BOGO"
2024-02-18,"Coke Zero","North America","Gas Station",7922,33,1.78657623250174,58.9570156725573,"None"
2024-05-05,"Sprite","North America","Vending Machine",7492,57,2.9548025305658,168.42374424225,"None"
2024-03-09,"Coca-Cola Classic","Asia Pacific","Vending Machine",2279,46,1.78889816758885,82.289315709087,"None"
2024-05-09,"Fanta Orange","North America","Convenience Store",6057,51,2.22410483229258,113.429346446922,"None"
2024-03-30,"Fanta Orange","Latin America","Vending Machine",7620,17,2.6103682857713,44.3762608581121,"None"
2024-02-05,"Fanta Orange","Europe","Convenience Store",7682,27,2.01182636375443,54.3193118213697,"BOGO"
2024-02-29,"Coca-Cola Classic","Europe","Supermarket",4684,78,2.17004966843776,169.263874138146,"None"
2024-05-11,"Coca-Cola Classic","Latin America","Vending Machine",2804,37,2.33237171777306,86.2977535576031,"None"
2024-04-27,"Coke Zero","North America","Gas Station",2974,46,1.51562734046388,69.7188576613384,"BOGO"
2024-02-11,"Coca-Cola Classic","North America","Supermarket",5071,134,2.31155696384875,309.748633155732,"None"
2024-05-10,"Diet Coke","Europe","Vending Machine",7269,50,3.00561974340102,150.280987170051,"Summer Sale"
2024-06-15,"Coke Zero","Africa","Restaurant",4348,62,3.30753553656439,205.067203266992,"None"
2024-05-09,"Coca-Cola Classic","North America","Gas Station",4273,81,1.79302790323866,145.235260162331,"None"
2024-02-14,"Diet Coke","North America","Gas Station",3666,37,1.64658021448344,60.9234679358874,"Holiday Special"
2024-01-17,"Sprite","Latin America","Convenience Store",3779,50,1.17222499495147,58.6112497475735,"Summer Sale"
2024-03-17,"Sprite","Europe","Convenience Store",3929,76,2.03800964479144,154.88873300415,"Summer Sale"
2024-01-26,"Fanta Orange","Europe","Vending Machine",6162,17,2.15130226969724,36.572138584853,"BOGO"
2024-05-03,"Coca-Cola Classic","North America","Convenience Store",2245,61,2.48227300840931,151.418653512968,"None"
2024-05-12,"Coca-Cola Energy","Europe","Convenience Store",584,39,4.60230372719008,179.489845360413,"None"
2024-03-23,"Coca-Cola Classic","Asia Pacific","Restaurant",7147,101,2.73533631929036,276.268968248326,"None"
2024-02-04,"Dasani Water","North America","Vending Machine",4366,42,1.69307395999433,71.1091063197618,"Holiday Special"
2024-03-08,"Diet Coke","North America","Supermarket",3501,143,1.79911152535423,257.272948125655,"Holiday Special"
2024-04-25,"Coca-Cola Classic","Europe","Gas Station",5790,80,1.80387115344552,144.309692275641,"None"
2024-05-28,"Coca-Cola Classic","North America","Vending Machine",589,32,3.66826776548281,117.38456849545,"None"
2024-06-06,"Sprite","Europe","Gas Station",5564,53,2.60139170214461,137.873760213665,"None"
2024-05-25,"Sprite","Asia Pacific","Gas Station",3994,53,1.48014579917731,78.4477273563976,"None"
2024-06-10,"Diet Coke","Asia Pacific","Gas Station",967,74,1.84642398576008,136.635374946246,"None"
2024-06-24,"Coke Zero","Asia Pacific","Convenience Store",5532,62,1.74706989855122,108.318333710175,"Summer Sale"
2024-05-17,"Coca-Cola Classic","Europe","Supermarket",4661,160,2.44530893612723,391.249429780357,"None"
2024-04-30,"Coca-Cola Classic","North America","Gas Station",924,105,1.81062842845091,190.115984987346,"Holiday Special"
2024-05-23,"Coca-Cola Classic","North America","Gas Station",510,78,1.69847765433025,132.48125703776,"None"
2024-01-09,"Coca-Cola Classic","North America","Restaurant",7117,91,3.68703832999313,335.520488029375,"None"
2024-01-29,"Coke Zero","North America","Vending Machine",2571,19,3.61525458900746,68.6898371911416,"None"
2024-03-25,"Coke Zero","Europe","Restaurant",6936,66,4.4399369590101,293.035839294666,"None"
2024-03-31,"Coca-Cola Classic","Asia Pacific","Restaurant",4362,88,2.87062754400588,252.615223872517,"None"
2024-03-03,"Coke Zero","Asia Pacific","Convenience Store",6950,72,1.26673463204851,91.2048935074928,"Summer Sale"
2024-02-02,"Coca-Cola Classic","Asia Pacific","Gas Station",6539,45,1.49770045362857,67.3965204132857,"New Product Launch"
2024-01-20,"Coca-Cola Classic","Asia Pacific","Vending Machine",6082,26,2.39828450154506,62.3553970401715,"None"
2024-06-09,"Sprite","Asia Pacific","Gas Station",3859,78,1.52518456052955,118.964395721305,"Summer Sale"
2024-02-15,"Coca-Cola Classic","Asia Pacific","Restaurant",7825,116,2.87997164900672,334.07671128478,"New Product Launch"
2024-04-12,"Coca-Cola Classic","Asia Pacific","Vending Machine",2739,59,2.83223348395996,167.101775553638,"None"
2024-02-11,"Coca-Cola Classic","Europe","Gas Station",6767,48,2.33065344617076,111.871365416196,"Summer Sale"
2024-04-23,"Coca-Cola Classic","North America","Vending Machine",3303,52,3.10638633493822,161.532089416787,"None"
2024-05-03,"Coca-Cola Classic","North America","Vending Machine",2444,42,3.53217592053463,148.351388662454,"None"
2024-02-09,"Coca-Cola Classic","Asia Pacific","Vending Machine",5793,44,2.88985539299539,127.153637291797,"None"
2024-03-13,"Coca-Cola Energy","Europe","Gas Station",517,44,3.79505801247707,166.982552548991,"Holiday Special"
2024-03-10,"Coca-Cola Classic","Europe","Restaurant",5971,89,2.44877753706401,217.941200798697,"Summer Sale"
2024-06-16,"Coca-Cola Classic","Europe","Supermarket",78,194,2.72504288656707,528.658319994012,"None"
2024-02-03,"Fanta Orange","Europe","Restaurant",2968,67,3.04537229966944,204.039944077852,"Holiday Special"
2024-05-27,"Coke Zero","Asia Pacific","Convenience Store",4062,87,1.44125715397848,125.389372396128,"Summer Sale"
2024-04-05,"Diet Coke","North America","Convenience Store",1617,93,2.22877882743077,207.276430951061,"None"
2024-01-03,"Coca-Cola Classic","Latin America","Supermarket",1794,72,1.60042677379982,115.230727713587,"None"
2024-05-04,"Fanta Orange","Latin America","Gas Station",2400,38,1.3603868980757,51.6947021268766,"None"
2024-02-19,"Coke Zero","Asia Pacific","Vending Machine",6134,28,1.95939665506448,54.8631063418054,"None"
2024-05-19,"Sprite","Europe","Convenience Store",5085,76,2.39253386628045,181.832573837314,"Summer Sale"
2024-06-21,"Coke Zero","Asia Pacific","Supermarket",3030,118,2.09158280924603,246.806771491032,"None"
2024-02-07,"Coke Zero","Europe","Convenience Store",150,61,2.90088881324783,176.954217608117,"BOGO"
2024-01-06,"Coca-Cola Classic","Europe","Vending Machine",7831,41,2.60401725172426,106.764707320695,"BOGO"
2024-02-04,"Diet Coke","Latin America","Convenience Store",1617,48,1.64667332256546,79.0403194831422,"Holiday Special"
2024-01-29,"Coke Zero","Europe","Supermarket",1476,87,2.04779993383284,178.158594243457,"Summer Sale"
2024-05-23,"Sprite","Africa","Supermarket",7499,55,1.89285895295637,104.1072424126,"None"
2024-03-11,"Coke Zero","Asia Pacific","Gas Station",1853,44,1.32054313689333,58.1038980233066,"New Product Launch"
2024-01-13,"Coca-Cola Classic","North America","Supermarket",2902,128,2.20668912174931,282.456207583912,"None"
2024-03-11,"Coca-Cola Classic","Asia Pacific","Supermarket",7039,116,1.40553297982035,163.04182565916,"None"
2024-01-12,"Coca-Cola Classic","Asia Pacific","Vending Machine",4109,53,2.46942930915726,130.879753385335,"None"
2024-01-12,"Sprite","Europe","Convenience Store",6051,52,1.94130394721172,100.947805255009,"None"
2024-01-04,"Coca-Cola Classic","Asia Pacific","Supermarket",1487,52,1.72161009746665,89.523725068266,"BOGO"
2024-04-17,"Coca-Cola Classic","Asia Pacific","Gas Station",1892,110,1.36954751798473,150.65022697832,"None"
2024-06-16,"Diet Coke","Africa","Restaurant",222,77,3.91206433941923,301.22895413528,"None"
2024-06-14,"Coke Zero","Europe","Restaurant",6308,154,3.66412844806307,564.275781001713,"None"
2024-04-15,"Coke Zero","North America","Convenience Store",5053,108,1.52415177259602,164.60839144037,"Summer Sale"
2024-02-06,"Coca-Cola Classic","North America","Gas Station",4340,46,1.76357586556815,81.1244898161349,"Holiday Special"
2024-03-30,"Sprite","Africa","Restaurant",1436,65,3.07392453478489,199.805094761018,"None"
2024-02-02,"Coca-Cola Energy","Europe","Vending Machine",798,22,4.88188397723776,107.401447499231,"Summer Sale"
2024-04-13,"Coke Zero","Europe","Convenience Store",5382,70,2.26410095294708,158.487066706296,"Holiday Special"
2024-02-02,"Diet Coke","Asia Pacific","Supermarket",267,69,2.12977192565468,146.954262870173,"None"
2024-04-06,"Coca-Cola Classic","Europe","Restaurant",5532,109,4.11513273220315,448.549467810143,"None"
2024-05-22,"Coke Zero","Europe","Restaurant",692,86,4.4872249843082,385.901348650506,"None"
2024-02-25,"Diet Coke","Europe","Supermarket",5427,72,2.39900674689803,172.728485776658,"None"
2024-06-23,"Coca-Cola Classic","Africa","Supermarket",4031,117,1.38656742283314,162.228388471477,"None"
2024-02-21,"Coca-Cola Classic","North America","Vending Machine",1378,37,3.58853608551554,132.775835164075,"None"
2024-04-05,"Fanta Orange","Latin America","Supermarket",6024,52,1.3945867836439,72.5185127494827,"Summer Sale"
2024-06-13,"Coca-Cola Classic","Asia Pacific","Gas Station",2367,140,1.97801523455365,276.922132837511,"None"
2024-05-05,"Diet Coke","Europe","Vending Machine",2131,31,3.12289310230718,96.8096861715226,"BOGO"
2024-03-18,"Coca-Cola Classic","Europe","Restaurant",7077,104,3.68090775668956,382.814406695715,"Holiday Special"
2024-05-30,"Coke Zero","North America","Convenience Store",5305,55,2.07144796054074,113.929637829741,"BOGO"
2024-05-18,"Coca-Cola Classic","Africa","Gas Station",7123,46,1.75353188944352,80.6624669144018,"None"
2024-06-25,"Sprite","North America","Convenience Store",4213,94,1.91877719566429,180.365056392444,"None"
2024-03-15,"Coke Zero","Europe","Gas Station",6173,34,2.41450939397111,82.0933193950176,"None"
2024-01-18,"Coca-Cola Classic","Africa","Convenience Store",1482,33,1.36660631233379,45.0980083070151,"Summer Sale"
2024-02-22,"Coca-Cola Classic","North America","Vending Machine",7032,41,2.59686177478581,106.471332766218,"None"
2024-01-15,"Coca-Cola Classic","North America","Convenience Store",2623,102,2.22451098604243,226.900120576328,"None"
2024-04-21,"Coca-Cola Classic","North America","Vending Machine",2428,48,2.97724073516451,142.907555287897,"BOGO"
2024-03-11,"Diet Coke","Europe","Supermarket",4578,90,2.08645805381803,187.781224843623,"None"
2024-01-17,"Diet Coke","Africa","Supermarket",2211,51,1.67551220447706,85.4511224283301,"BOGO"
2024-04-24,"Coca-Cola Energy","North America","Gas Station",7982,22,3.01118580229967,66.2460876505927,"BOGO"
2024-01-04,"Sprite","North America","Supermarket",3115,122,1.37288935867851,167.492501758778,"BOGO"
2024-04-09,"Fanta Orange","Europe","Supermarket",269,79,1.7526215388807,138.457101571575,"New Product Launch"
2024-02-26,"Coca-Cola Energy","Asia Pacific","Restaurant",6533,52,6.59432561235916,342.904931842676,"None"
2024-04-11,"Coca-Cola Classic","Europe","Convenience Store",1960,157,1.66166889554239,260.882016600156,"BOGO"
2024-06-15,"Coke Zero","Latin America","Gas Station",4235,57,1.35127834103903,77.0228654392245,"None"
2024-05-04,"Coca-Cola Classic","Asia Pacific","Convenience Store",6335,110,1.48048238916573,162.85306280823,"None"
2024-06-07,"Coca-Cola Classic","Europe","Supermarket",1367,248,1.6174156021218,401.119069326206,"BOGO"
2024-05-25,"Diet Coke","Latin America","Supermarket",7300,73,1.41827075133914,103.533764847757,"None"
2024-06-04,"Fanta Orange","Europe","Convenience Store",2542,88,2.12252935231255,186.782583003504,"None"
2024-01-12,"Coke Zero","North America","Vending Machine",6326,22,2.88977664523969,63.5750861952731,"None"
2024-03-22,"Coca-Cola Energy","Asia Pacific","Vending Machine",6917,18,4.57102822279578,82.278508010324,"BOGO"
2024-04-22,"Sprite","Europe","Convenience Store",2302,101,1.81770241967197,183.587944386869,"None"
2024-01-29,"Coca-Cola Classic","Asia Pacific","Gas Station",5089,31,1.86360838100979,57.7718598113036,"None"
2024-06-14,"Sprite","Asia Pacific","Convenience Store",1490,90,1.52081288074706,136.873159267236,"None"
2024-02-06,"Coca-Cola Classic","North America","Restaurant",5502,87,2.33427483016036,203.081910223951,"Summer Sale"
2024-02-08,"Diet Coke","North America","Gas Station",1646,51,2.03247618725329,103.656285549918,"None"
2024-06-05,"Sprite","North America","Gas Station",7176,81,2.15092204166325,174.224685374723,"None"
2024-06-08,"Coca-Cola Classic","Europe","Convenience Store",7182,147,2.25451873661097,331.414254281812,"Summer Sale"
2024-02-14,"Sprite","North America","Supermarket",2532,98,2.02233688184255,198.18901442057,"None"
2024-03-19,"Sprite","Asia Pacific","Gas Station",6345,40,1.6106244964785,64.4249798591402,"None"
2024-04-10,"Sprite","Asia Pacific","Convenience Store",4261,48,1.29676195465525,62.2445738234521,"Summer Sale"
2024-03-19,"Coke Zero","Africa","Convenience Store",6921,33,1.56051799889904,51.4970939636683,"Summer Sale"
2024-01-31,"Coca-Cola Classic","Africa","Vending Machine",7474,25,2.91216358832775,72.8040897081938,"None"
2024-05-14,"Sprite","Europe","Restaurant",4338,148,3.36520175234038,498.049859346376,"New Product Launch"
2024-06-16,"Coca-Cola Classic","Europe","Vending Machine",2225,61,3.33020525121743,203.142520324263,"None"
2024-04-27,"Coca-Cola Classic","Asia Pacific","Convenience Store",5228,85,1.86289304934442,158.345909194276,"None"
2024-05-03,"Diet Coke","Europe","Gas Station",5256,43,2.12011374127594,91.1648908748654,"Holiday Special"
2024-01-19,"Coca-Cola Classic","Asia Pacific","Gas Station",77,54,1.98700158821459,107.298085763588,"None"
2024-06-01,"Coca-Cola Classic","North America","Vending Machine",7396,58,3.74587721787391,217.260878636687,"None"
2024-02-10,"Sprite","Europe","Restaurant",477,70,3.5033646602112,245.235526214784,"None"
2024-06-05,"Fanta Orange","North America","Convenience Store",3661,76,1.81312178219746,137.797255447007,"None"
2024-06-25,"Diet Coke","Asia Pacific","Restaurant",2320,85,2.86336891137763,243.386357467099,"Summer Sale"
2024-04-23,"Coca-Cola Classic","North America","Supermarket",2541,100,1.9144916217255,191.44916217255,"None"
2024-04-26,"Coca-Cola Classic","North America","Vending Machine",7161,31,3.5039002302922,108.620907139058,"None"
2024-01-24,"Sprite","North America","Gas Station",939,46,1.6762775931587,77.1087692853004,"None"
2024-06-06,"Fanta Orange","Asia Pacific","Vending Machine",4897,38,2.43562085460037,92.5535924748142,"Summer Sale"
2024-05-19,"Sprite","North America","Restaurant",1532,102,2.60598224581635,265.810189073268,"BOGO"
2024-01-21,"Coca-Cola Classic","Asia Pacific","Gas Station",5302,63,1.56756406728521,98.7565362389681,"None"
2024-04-05,"Coke Zero","Europe","Vending Machine",5850,18,3.09762253091108,55.7572055563995,"None"
2024-06-30,"Coca-Cola Classic","North America","Vending Machine",3258,61,2.29800842088414,140.178513673933,"BOGO"
2024-02-26,"Coca-Cola Energy","Asia Pacific","Vending Machine",6009,10,4.51188677273047,45.1188677273047,"New Product Launch"
2024-02-14,"Coca-Cola Classic","Asia Pacific","Gas Station",14,49,2.04762246335392,100.333500704342,"None"
2024-02-21,"Coca-Cola Classic","Asia Pacific","Supermarket",4731,91,1.48888508051991,135.488542327312,"None"
2024-06-07,"Coca-Cola Classic","Europe","Vending Machine",5628,65,3.33363692240515,216.686399956335,"Summer Sale"
2024-05-04,"Coke Zero","Europe","Gas Station",847,53,2.16073439764427,114.518923075146,"None"
2024-06-19,"Sprite","North America","Supermarket",6461,218,2.34000210729886,510.120459391152,"None"
2024-01-10,"Diet Coke","Asia Pacific","Gas Station",6513,42,1.7622773396853,74.0156482667827,"None"
2024-03-21,"Coca-Cola Classic","North America","Convenience Store",7063,92,1.80970844629972,166.493177059575,"None"
2024-02-29,"Coke Zero","Africa","Convenience Store",2406,38,1.67652517003844,63.7079564614606,"Summer Sale"
2024-03-08,"Coca-Cola Classic","North America","Supermarket",3290,195,1.71085786012517,333.617282724408,"None"
2024-02-02,"Coca-Cola Classic","North America","Restaurant",601,114,3.45314205729448,393.658194531571,"None"
2024-06-26,"Fanta Orange","North America","Restaurant",4027,115,2.61026901645899,300.180936892784,"BOGO"
2024-05-14,"Sprite","Asia Pacific","Supermarket",5587,149,1.83623985313129,273.599738116562,"None"
2024-01-01,"Diet Coke","North America","Gas Station",7304,49,2.06912775739999,101.387260112599,"None"
2024-06-17,"Diet Coke","Africa","Supermarket",2227,76,1.25674065320819,95.5122896438226,"None"
2024-04-01,"Coca-Cola Classic","North America","Supermarket",565,194,1.9084945404081,370.247940839172,"None"
2024-04-20,"Coca-Cola Classic","North America","Restaurant",7183,147,3.65115955118497,536.720454024191,"None"
2024-03-29,"Diet Coke","Latin America","Convenience Store",494,70,2.26478637614849,158.535046330394,"None"
2024-04-09,"Coca-Cola Classic","Asia Pacific","Supermarket",7184,135,1.18961695824929,160.598289363655,"New Product Launch"
2024-04-08,"Fanta Orange","Latin America","Restaurant",5988,45,1.76459692828658,79.406861772896,"None"
2024-04-01,"Coke Zero","North America","Restaurant",3157,100,3.2121073543128,321.21073543128,"None"
2024-05-13,"Coke Zero","Asia Pacific","Restaurant",6129,80,2.07660639129148,166.128511303319,"Summer Sale"
2024-05-21,"Coke Zero","North America","Restaurant",5986,68,2.56068563813541,174.126623393208,"BOGO"
2024-06-01,"Coca-Cola Classic","Europe","Supermarket",6660,202,2.1302580011038,430.312116222967,"Summer Sale"
2024-01-03,"Coca-Cola Classic","North America","Restaurant",5079,102,3.28662958624962,335.236217797461,"None"
2024-04-04,"Coke Zero","Europe","Vending Machine",3636,48,3.7404077201126,179.539570565405,"None"
2024-05-31,"Sprite","Europe","Restaurant",7844,109,2.56769726991461,279.879002420693,"BOGO"
2024-02-01,"Coke Zero","Europe","Restaurant",838,73,2.83652602848275,207.066400079241,"None"
2024-04-26,"Coca-Cola Classic","Asia Pacific","Convenience Store",5400,115,1.97948540513895,227.64082159098,"None"
2024-03-14,"Fanta Orange","Europe","Gas Station",7081,41,1.54026980088354,63.1510618362253,"Holiday Special"
2024-01-26,"Diet Coke","Asia Pacific","Vending Machine",4198,23,2.68852270702847,61.8360222616547,"None"
2024-06-27,"Coca-Cola Classic","North America","Restaurant",7036,95,3.87279923077923,367.915926924027,"None"
2024-02-01,"Fanta Orange","North America","Gas Station",5359,34,1.8406433081205,62.5818724760971,"None"
2024-01-04,"Coke Zero","North America","Restaurant",3830,45,2.80255520518585,126.114984233363,"None"
2024-03-24,"Coca-Cola Classic","Asia Pacific","Vending Machine",7294,34,3.28907530282731,111.828560296128,"None"
2024-05-24,"Coke Zero","Asia Pacific","Restaurant",7406,96,2.5477314122911,244.582215579945,"None"
2024-01-09,"Sprite","North America","Vending Machine",3364,21,2.4347618817421,51.129999516584,"BOGO"
2024-03-07,"Fanta Orange","North America","Restaurant",4899,43,3.10518157687311,133.522807805544,"None"
2024-04-17,"Coca-Cola Classic","Europe","Restaurant",3840,104,3.45991216114428,359.830864759005,"None"
2024-01-09,"Fanta Orange","Asia Pacific","Vending Machine",134,31,2.47258306583532,76.6500750408949,"None"
2024-03-22,"Coke Zero","Asia Pacific","Supermarket",3159,66,1.85257431106193,122.269904530087,"None"
2024-01-26,"Coca-Cola Classic","Africa","Vending Machine",506,14,3.07364556664532,43.0310379330345,"None"
2024-03-08,"Sprite","Europe","Gas Station",2582,60,2.194367566182,131.66205397092,"Holiday Special"
2024-04-19,"Coke Zero","Asia Pacific","Supermarket",4068,111,1.66370059237434,184.670765753552,"None"
2024-04-01,"Coke Zero","Europe","Convenience Store",1658,63,1.97591449179875,124.482612983322,"BOGO"
2024-02-22,"Coca-Cola Classic","Asia Pacific","Supermarket",755,81,1.39088573964734,112.661744911435,"BOGO"
2024-04-29,"Diet Coke","Asia Pacific","Convenience Store",1436,60,1.46156993603454,87.6941961620721,"None"
2024-02-19,"Coca-Cola Classic","Asia Pacific","Convenience Store",1629,50,1.55877679790473,77.9388398952366,"BOGO"
2024-05-05,"Coca-Cola Classic","Latin America","Restaurant",7141,150,2.22879834637434,334.319751956151,"Summer Sale"
2024-05-17,"Coca-Cola Classic","Asia Pacific","Gas Station",1734,99,1.67908361215905,166.229277603746,"Summer Sale"
2024-03-09,"Diet Coke","Europe","Convenience Store",1033,82,2.13602699536422,175.154213619866,"None"
2024-04-14,"Coca-Cola Classic","Asia Pacific","Restaurant",712,132,2.08427022058457,275.123669117164,"Summer Sale"
2024-06-23,"Coca-Cola Classic","Asia Pacific","Supermarket",5964,171,1.59714240574034,273.111351381598,"None"
2024-06-02,"Coke Zero","Europe","Gas Station",7165,49,2.51583684440364,123.276005375778,"None"
2024-02-09,"Diet Coke","Latin America","Vending Machine",341,15,2.6467183767386,39.7007756510789,"None"
2024-03-17,"Diet Coke","North America","Gas Station",1567,129,2.77338415684398,357.766556232873,"None"
2024-05-07,"Coca-Cola Classic","Europe","Vending Machine",5220,30,2.59038759621945,77.7116278865835,"BOGO"
2024-01-24,"Fanta Orange","Latin America","Restaurant",1066,58,2.18962548780192,126.998278292511,"None"
2024-05-06,"Diet Coke","North America","Convenience Store",698,71,1.96096216104579,139.228313434251,"None"
2024-01-23,"Coke Zero","Africa","Convenience Store",610,34,2.04882191071766,69.6599449644005,"None"
2024-04-11,"Diet Coke","North America","Restaurant",671,47,2.84476542557418,133.703975001986,"None"
2024-04-08,"Sprite","Europe","Convenience Store",2707,96,1.78513810528895,171.37325810774,"None"
2024-06-09,"Diet Coke","Asia Pacific","Supermarket",3337,181,2.14320240083564,387.919634551251,"None"
2024-03-08,"Diet Coke","North America","Restaurant",5618,85,4.06830805007992,345.806184256793,"None"
2024-02-18,"Sprite","North America","Vending Machine",1211,22,2.65872411655668,58.491930564247,"None"
2024-02-15,"Diet Coke","North America","Gas Station",561,44,1.90192104549438,83.6845260017529,"Summer Sale"
2024-05-30,"Fanta Orange","Asia Pacific","Convenience Store",7787,55,1.24489206419998,68.4690635309987,"None"
2024-05-11,"Coke Zero","Asia Pacific","Restaurant",930,82,2.59916525420248,213.131550844603,"None"
2024-03-13,"Coca-Cola Classic","Asia Pacific","Restaurant",2022,163,2.80463859085531,457.156090309415,"None"
2024-05-03,"Coke Zero","Africa","Supermarket",3460,64,1.21256470171698,77.6041409098866,"Summer Sale"
2024-06-11,"Coca-Cola Classic","Europe","Convenience Store",5970,89,2.24286402205532,199.614897962923,"Summer Sale"
2024-05-24,"Coca-Cola Classic","Europe","Gas Station",3637,93,1.86504596923138,173.449275138518,"Summer Sale"
2024-01-10,"Diet Coke","North America","Supermarket",6907,113,2.18424352582992,246.819518418781,"None"
2024-02-01,"Dasani Water","Europe","Supermarket",517,72,1.45779626722745,104.961331240376,"Summer Sale"
2024-02-12,"Fanta Orange","Asia Pacific","Vending Machine",7748,38,3.04487231168295,115.705147843952,"None"
2024-01-31,"Fanta Orange","Latin America","Vending Machine",3332,17,1.89745777150813,32.2567821156382,"None"
2024-02-03,"Fanta Orange","North America","Gas Station",1290,45,1.86011263670455,83.7050686517049,"None"
